PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel
1370;21;21;6;0;0;-5;0;0;0;0;0;0;0;8;4;5;6;53;52;51;11;6678;55;125;95.8;1.1;3.8;29.6;48.0;97;169;36.5;-6.9;69;124;35.8;-6.5
1376;7;7;12;6;3;-1;0;2;0;0;0;0;0;12;5;4;11;61;63;58;43;12921;1447;248;97.2;2.8;3.1;43.2;33.2;279;220;55.9;0.1;218;165;56.9;2.6
1378;6;6;4;0;1;-5;0;0;1;0;0;0;0;4;1;2;6;74;67;78;9;4347;543;170;86.7;0.8;5.0;28.2;30.6;58;75;43.6;-5.1;42;52;44.7;-5.1
1386;10;10;4;2;0;-4;0;0;0;0;0;0;0;5;2;2;2;55;59;49;7;4723;220;0;99.0;1.5;4.6;17.5;47.3;55;109;33.5;-0.2;41;82;33.3;1.5
1398;9;9;10;1;6;-3;0;0;1;0;0;0;0;18;2;1;7;58;67;45;20;11574;203;406;95.9;2.5;3.4;33.3;29.5;213;177;54.6;3.5;147;134;52.3;1.9
1402;15;15;9;1;2;0;14;0;0;0;0;0;0;6;3;3;4;59;67;49;31;9960;0;0;95.7;2.9;2.9;44.5;26.7;201;147;57.8;1.2;154;107;59.0;2.2
1422;19;19;7;1;1;-1;2;0;0;0;0;0;0;9;5;0;1;51;56;44;6;6834;0;0;99.4;2.6;3.2;30.0;33.7;89;135;39.7;-2.1;68;97;41.2;-2.9
1428;19;19;7;0;5;0;0;0;0;0;0;0;0;14;2;4;12;65;69;58;11;9242;63;0;100.5;1.9;1.9;30.0;32.7;155;173;47.3;9.3;117;119;49.6;9.6
1435;5;5;5;0;0;-4;0;0;0;0;0;0;0;16;5;1;10;54;59;46;9;5740;54;0;97.0;0.6;3.1;22.0;53.9;59;163;26.6;-5.8;47;114;29.2;-1.8
1456;12;12;5;0;0;-4;2;0;0;0;0;0;0;10;0;0;4;52;60;40;5;5811;219;103;99.3;1.9;4.3;24.8;52.7;69;145;32.2;1.6;56;107;34.4;3.6
1464;12;12;5;2;0;-4;2;0;0;0;0;0;0;8;3;0;8;58;63;49;10;5969;219;248;99.5;1.8;4.2;24.1;52.5;69;148;31.8;0.9;56;110;33.7;2.7
1483;12;12;5;1;0;-4;4;0;0;0;0;0;0;22;0;1;12;58;55;50;4;4926;0;0;102.9;2.9;5.8;19.0;46.8;48;122;28.2;-4.2;34;86;28.3;-5.2
1487;10;10;4;0;0;-4;0;0;0;0;0;0;0;6;2;2;1;52;50;54;2;3741;0;14;95.5;1.0;4.8;16.4;46.2;37;83;30.8;-3.8;25;64;28.1;-5.8
1500;5;5;5;0;1;-8;2;0;0;0;0;0;0;2;1;1;8;55;55;52;3;5210;0;12;94.2;1.4;6.9;22.8;58.0;53;140;27.5;-4.3;43;109;28.3;-3.1
1506;19;19;7;0;2;-1;4;0;0;0;1;0;0;6;5;1;3;54;57;49;13;6966;0;253;99.5;2.6;3.1;30.0;34.1;90;137;39.6;-2.3;69;98;41.3;-2.7
1518;8;8;17;2;2;3;0;0;0;0;0;0;0;10;11;7;11;54;57;50;34;17558;0;430;102.0;2.9;2.3;33.4;34.0;314;315;49.9;-0.9;232;230;50.2;-0.2
1521;12;12;5;3;0;-4;0;0;0;0;0;0;0;0;1;1;5;52;55;44;8;4970;0;103;103.3;2.9;5.8;18.8;47.8;48;125;27.7;-4.9;34;89;27.6;-6.2
1564;13;13;6;1;3;-2;0;0;0;0;0;0;0;4;3;2;8;55;60;49;10;5558;549;0;99.3;3.9;4.5;33.0;36.3;93;104;47.2;-0.8;73;74;49.7;1.2
1658;9;9;10;3;0;-7;6;0;0;0;0;0;0;14;2;2;12;58;63;51;15;11250;0;63;94.5;1.3;3.5;30.7;36.5;200;217;48.0;-6.6;143;164;46.6;-6.9
1684;8;8;17;4;5;2;0;0;0;0;0;0;0;24;11;4;27;51;52;51;29;20106;0;418;101.0;3.2;2.9;34.7;34.7;375;386;49.3;-1.9;283;288;49.6;-1.2
1701;18;18;14;0;4;0;0;0;0;0;0;0;0;14;6;5;16;66;54;76;12;12908;13;344;106.1;4.2;4.2;24.8;39.0;160;286;35.9;-11.6;122;202;37.7;-10.1
1715;19;19;7;2;1;1;2;0;0;1;0;0;0;7;2;1;14;61;60;61;12;6371;66;23;102.7;2.3;2.3;26.6;39.0;94;151;38.4;-4.1;67;105;39.0;-5.9
1751;18;18;14;4;6;4;2;0;0;0;0;0;0;31;13;5;16;58;61;52;29;16705;275;342;106.2;3.2;2.4;25.4;36.4;230;326;41.4;-4.5;173;233;42.6;-3.7
1775;18;18;14;5;5;5;0;0;0;0;0;0;0;19;7;4;22;62;61;58;28;16479;267;306;106.7;3.3;2.2;25.8;36.3;230;320;41.8;-3.8;174;229;43.2;-2.9
1776;18;18;14;1;3;0;4;0;0;0;0;0;0;18;10;3;24;51;49;51;11;13003;0;296;105.8;4.2;4.2;25.2;39.0;161;292;35.5;-12.1;123;205;37.5;-10.4
1808;8;8;17;1;10;13;2;0;0;0;0;0;0;16;2;2;12;56;54;57;44;19216;0;582;102.9;4.1;1.7;43.5;25.7;435;272;61.5;16.3;316;199;61.4;16.2
