PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
439;2019;13;0;50;6;16;32;13;1;0;0;2;58;1;107;0;0;70;17;22;62;50977;3019;6175;1;0
439;2020;13;0;50;3;13;17;22;1;0;0;0;57;1;85;0;0;71;17;16;65;48576;601;3104;1;1
439;2021;13;0;50;4;12;6;-14;0;1;0;0;56;0;85;0;0;57;12;15;80;57471;624;2717;0;0
439;2022;13;0;50;5;7;17;-12;0;1;0;0;55;1;91;0;0;83;8;14;61;60133;2984;1364;1;0
439;2023;13;0;66;5;18;16;2;0;0;0;0;57;1;110;0;0;90;19;28;118;74545;2990;3189;0;0
439;2024;13;0;66;17;19;6;-6;3;3;0;0;58;0;138;0;0;88;18;25;122;73466;10627;2924;0;0
439;2025;10;0;66;5;20;8;-36;2;1;0;0;53;0;82;0;0;89;26;22;112;69821;2350;2945;0;0
439;2026;10;0;66;1;18;32;-15;0;0;0;1;54;1;89;0;0;89;29;24;74;64057;2106;2418;0;0
442;2019;13;0;50;28;30;18;36;4;8;0;0;70;3;218;73;31;57;31;11;46;50131;9025;2564;0;0
442;2020;13;0;50;23;42;32;14;7;10;0;0;72;5;193;184;82;64;42;8;60;52267;10760;3121;0;0
442;2021;13;0;50;20;31;12;4;3;8;0;0;68;2;175;114;53;87;32;9;93;56149;9350;395;0;0
442;2022;13;0;50;20;20;2;-7;7;6;0;0;68;6;171;79;32;83;29;16;104;58808;7775;2757;0;0
442;2023;13;0;66;28;39;12;9;9;8;1;0;67;5;281;136;68;107;52;19;78;84876;11173;2591;0;0
442;2024;13;0;66;27;35;20;-1;2;4;0;0;64;1;233;118;56;101;44;11;110;85409;3788;134;0;0
442;2025;13;0;66;15;27;6;-16;3;3;0;0;58;1;170;64;25;141;36;13;100;84313;3372;58;0;0
442;2026;13;0;66;25;39;24;11;3;4;0;1;61;3;177;75;42;60;49;15;95;74485;5296;215;0;0
452;2019;3;0;50;6;14;34;-43;1;2;0;0;54;0;69;685;362;46;31;16;72;48389;4302;3868;0;0
452;2020;3;0;50;12;7;16;-33;1;1;0;0;54;0;95;686;347;16;22;7;29;46990;4478;3506;0;0
452;2021;3;0;50;11;8;22;-43;1;1;0;0;54;1;85;399;200;25;25;16;18;50073;2903;2104;0;0
452;2022;3;0;50;6;16;10;-17;0;1;0;0;64;1;93;616;313;21;20;25;19;50329;7544;2730;0;0
452;2023;3;0;66;11;22;28;-5;1;4;0;0;66;1;145;785;420;32;26;19;19;63331;10654;2317;0;0
452;2024;3;0;66;16;30;16;15;2;2;1;0;64;5;162;959;489;18;41;19;12;73496;9512;2803;0;0
452;2025;3;0;66;23;30;8;29;5;3;0;1;59;2;162;933;480;68;45;21;12;68151;4419;4595;0;0
452;2026;21;0;66;28;35;22;-11;7;9;0;0;67;2;223;162;95;79;65;26;81;73799;11763;623;0;0
456;2019;13;0;50;12;13;20;7;0;1;0;0;56;3;147;56;25;47;28;4;19;48888;3352;49;0;0
456;2020;13;0;50;14;10;10;4;0;1;0;0;58;3;115;81;39;39;22;4;22;48846;4507;709;0;0
456;2021;13;0;50;23;24;18;2;10;3;0;0;59;6;157;5;4;33;24;7;10;54436;9111;25;0;0
456;2022;18;0;50;31;33;26;27;6;9;0;0;64;3;209;150;62;46;35;28;27;56412;8399;4734;0;0
456;2023;18;0;66;32;37;16;12;5;10;1;1;63;5;241;426;168;60;41;37;76;75753;10090;10017;0;0
456;2024;2;0;66;30;44;12;31;1;12;0;0;70;2;269;60;25;58;41;18;30;71473;12579;585;0;0
456;2025;2;0;66;40;44;16;26;15;16;0;0;69;8;307;120;59;72;40;29;32;69982;11886;724;0;0
456;2026;13;0;66;26;47;12;19;2;6;0;0;65;5;236;202;72;76;58;25;34;74872;8758;5977;0;0
457;2019;13;0;50;21;19;22;18;2;1;0;0;65;3;135;39;9;51;20;21;18;51984;1118;3502;0;0
457;2020;13;0;50;26;25;8;24;4;4;0;0;69;2;193;25;2;61;25;11;3;52682;7080;2390;0;0
457;2021;9;0;50;37;32;20;40;12;13;0;0;69;8;229;73;22;60;35;10;4;45795;10161;3181;0;0
457;2022;2;0;50;43;39;16;39;10;12;0;0;77;2;269;79;31;71;35;23;11;56315;9862;380;0;0
457;2023;2;0;66;33;39;10;49;7;10;0;1;74;6;270;29;10;94;37;32;10;69831;12741;369;0;0
457;2024;2;0;66;34;45;12;36;9;16;0;0;72;8;305;82;31;128;46;25;20;70290;12436;473;0;0
457;2025;2;0;66;48;54;12;49;7;22;1;0;72;16;306;37;9;126;46;15;22;69674;11589;2642;0;0
457;2026;2;0;66;41;44;14;33;12;17;0;0;70;6;282;17;3;113;58;26;16;69788;11910;209;0;0
458;2019;13;0;50;15;28;20;10;3;5;0;0;63;4;189;63;19;78;21;14;16;52134;10203;1084;0;0
458;2020;13;0;50;16;22;20;23;1;1;0;0;64;2;131;116;47;62;26;13;16;54858;5426;984;0;0
458;2021;9;0;50;9;21;20;24;0;0;0;0;55;0;123;39;13;84;23;14;23;53160;234;1485;0;0
